claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
792949093,04/30/2008,1,0,9.92,0,EWC-646536,8/2/1994,231,500,3,0,01/28/1964,3,05/26/1991,0,52,0,2,2/10/1993,0
286451326,1/4/2008,3,1,100,0,JAY-189192,03/30/1986,100,2000,1,0,09/18/1941,1,11/18/1992,0,42,0,1,05/19/1980,0
59957104,7/3/2008,1,0,11.75,1,NWN-050602,6/3/2000,244,1000,1,0,09/25/1969,1,07/21/1991,0,76,1,2,6/11/1994,1
535994273,06/22/2008,3,0,26.81,0,LIT-862980,9/8/2004,75,1000,3,1,07/26/1981,4,05/14/2007,0,29,1,3,05/30/2001,1
748822788,01/24/2008,1,0,16.36,0,EDF-168716,1/1/2008,361,2000,4,0,11/28/1981,4,10/31/2008,0,81,0,2,12/21/2002,1
31440008,03/16/2008,1,0,20.74,0,SMQ-124141,11/8/1981,358,1000,5,0,4/2/1946,3,01/28/2003,0,31,1,2,10/7/1975,1
930959085,01/28/2008,5,0,17.83,0,KBS-770723,09/26/2007,361,1000,4,0,5/7/1988,2,10/17/2008,0,22,0,1,05/20/2007,1
545858516,6/9/2008,1,0,7.69,0,VGQ-753744,11/7/2000,136,1000,3,0,02/26/1968,3,11/29/2007,0,38,0,1,03/27/1994,1
908949268,01/21/2008,5,0,3.95,0,IYI-290572,2/4/2006,101,3000,3,1,8/7/1982,5,3/5/2008,0,48,1,3,12/12/2004,1
499199129,4/3/2008,1,0,31.85,0,UPV-260099,02/29/2000,926,2000,2,1,04/29/1970,1,9/11/2001,0,52,0,1,08/17/1997,1
587392762,12/7/2008,3,1,113,0,YUJ-851971,06/14/2006,113,1000,2,0,12/24/1980,4,1/12/2008,0,18,1,4,10/25/2004,0
714699596,09/23/2008,4,0,59.93,0,BZK-141599,3/11/2004,132,1000,1,0,01/17/1979,4,04/26/2006,0,77,0,1,10/17/1998,1
17350601,05/15/2008,2,0,10.26,0,FMH-360212,08/20/2004,108,3000,1,1,09/17/1978,5,02/20/2006,0,23,0,1,6/11/1998,1
424188422,4/4/2008,5,0,8.26,0,PDN-949633,02/21/2008,122,3000,4,1,03/21/1982,4,04/23/2006,0,73,1,5,05/20/2004,1
603636930,04/14/2008,5,0,43.07,0,ZKL-394608,1/10/1988,1076,3000,2,0,4/2/1943,5,7/12/1990,0,199,0,1,12/27/1978,1
925168613,08/24/2008,5,0,10.84,0,JTA-416077,11/26/1994,169,3000,2,1,04/20/1970,5,10/11/2007,0,55,1,2,02/14/1993,1
19174974,08/14/2008,5,1,16.15,1,DNL-715709,12/21/1974,95,1000,3,1,10/27/1935,2,11/11/2003,0,31,0,1,06/24/1965,1
299228574,08/17/2008,5,0,24.12,0,GAY-064475,12/27/2007,369,2000,5,1,07/27/1986,3,03/31/2008,0,21,1,2,11/24/2006,1
472733236,3/5/2008,5,0,12.25,0,GTC-231407,1/11/1996,121,1000,1,1,1/2/1959,2,7/7/2004,0,36,0,1,9/3/1991,1
617164058,8/4/2008,5,0,2.65,0,DMG-069214,06/22/2003,91,1000,2,0,6/8/1975,1,3/3/2002,0,38,1,2,03/17/1998,1
750325540,02/24/2008,5,0,24.33,0,BQH-666921,12/3/1988,603,2000,4,0,09/13/1956,1,11/4/1985,0,71,1,2,04/19/1982,1
738364425,08/20/2008,1,0,6.36,1,BHJ-314938,1/10/1985,158,2000,1,0,04/25/1948,5,06/22/1993,1,105,1,2,09/13/1981,1
835636463,05/16/2008,5,0,15.51,0,VXR-388201,12/2/2002,360,3000,3,0,12/4/1973,3,11/4/2007,0,54,0,1,05/16/1996,1
999735663,8/5/2008,5,0,5.53,1,WQB-693254,04/15/2008,101,2000,2,0,06/14/1987,2,04/21/2007,0,16,0,1,2/10/2006,1
395961869,3/8/2008,4,0,110.59,0,TUW-646396,11/15/2001,281,1000,3,1,10/7/1968,4,11/14/1996,0,55,1,2,9/12/1995,1
338928107,09/25/2008,1,0,8.53,0,HAM-970899,10/14/1994,141,2000,1,1,01/25/1960,2,02/20/2000,0,46,0,2,04/14/1988,1
303009255,03/25/2008,1,0,6.8,0,PGP-694623,03/23/1997,153,3000,3,1,4/5/1961,3,7/5/1992,0,89,0,1,02/19/1996,1
667916375,9/2/2008,3,0,102.94,0,SXG-807385,03/18/2001,232,1000,3,0,09/19/1941,2,08/24/1999,0,52,0,1,12/14/1994,1
655555693,03/24/2008,5,0,6.29,0,KQJ-340324,8/9/2001,94,1000,1,1,3/8/1967,1,07/30/1988,0,72,1,3,08/28/1995,1
639899134,11/17/2008,1,0,101.18,0,RWP-394248,03/13/1999,1985,3000,2,0,01/21/1958,2,08/18/1986,0,126,1,2,02/22/1993,1
110575889,03/28/2008,5,0,3.24,1,OJI-264530,03/22/2006,154,1000,2,1,5/2/1974,4,08/14/2002,0,47,1,4,07/17/2003,1
102309215,09/15/2008,1,0,8.01,0,QKC-693035,8/7/1993,151,1000,5,0,9/11/1959,3,01/31/2006,0,59,0,1,8/7/1991,1
612629346,11/13/2008,3,1,147,0,ZFF-795036,11/6/1994,147,1000,2,1,12/16/1958,2,9/9/2004,0,34,1,4,07/16/1988,1
543078870,03/20/2008,1,0,8.86,0,ZST-748671,02/21/2007,185,1000,5,0,1/11/1983,4,10/15/2008,0,21,1,4,7/2/2002,1
620677917,06/15/2008,5,0,6.28,0,KPA-198725,08/18/2006,150,500,1,1,12/8/1986,1,10/14/2003,0,18,1,5,06/19/2006,1
472968852,08/26/2008,3,1,349,0,LTC-058301,10/7/1999,349,1000,3,0,11/12/1976,4,07/17/2001,0,95,0,1,01/30/1999,1
942033406,10/2/2008,5,0,4.71,1,ZCE-827326,07/16/1982,135,2000,4,1,01/19/1935,1,8/8/1983,1,21,0,1,06/22/1972,1
745732689,08/17/2008,5,0,6.96,1,PCJ-881388,5/5/1989,148,1000,1,1,04/23/1949,3,06/23/1998,0,63,0,1,12/26/1981,1
578462765,10/28/2008,5,0,19.86,0,THW-453782,8/2/2003,385,3000,1,0,2/12/1980,1,8/5/2003,0,29,1,6,10/29/2001,1
819739180,04/24/2008,1,0,6.55,0,WTT-977992,08/23/1987,135,3000,1,0,10/17/1933,3,6/1/1981,1,12,1,2,03/25/1986,1
481340239,3/9/2008,5,0,7.89,0,XGC-640550,02/27/2008,201,500,3,0,08/31/1989,2,01/20/2008,0,20,0,3,02/27/2008,1
492608803,02/29/2008,3,0,28.79,0,GAM-834081,5/4/1996,82,1000,2,1,08/21/1957,4,9/2/2003,0,104,0,1,04/14/1989,1
34751653,7/7/2008,3,0,42.06,0,GNO-456696,07/18/2006,132,2000,1,0,05/15/1987,2,11/7/2007,0,22,0,3,03/30/2006,1
638703963,5/1/2008,5,0,17.49,0,KHZ-164700,10/11/1999,353,3000,1,0,10/9/1945,2,05/31/1994,0,120,1,2,11/9/1998,1
603771229,11/26/2008,5,0,40.64,0,SYQ-193497,10/12/1996,770,3000,1,0,12/20/1967,3,02/28/2005,0,69,0,1,04/13/1994,1
743188717,06/18/2008,5,0,12.97,0,AMG-629567,2/6/1990,174,1000,5,0,9/9/1940,4,01/22/1985,1,85,1,2,02/25/1983,1
194224211,4/11/2008,3,1,91,0,FNN-829967,6/2/2008,91,1000,3,1,3/12/1977,2,11/29/2005,0,45,1,4,04/13/2005,1
237952761,2/2/2008,1,0,80.32,0,PZV-501423,7/7/1990,1285,3000,5,0,2/6/1951,4,8/6/2002,0,167,0,1,9/1/1985,1
310858328,05/21/2008,5,0,11.3,0,RVP-676400,07/21/1994,194,2000,1,1,7/12/1955,1,05/19/1993,0,87,0,2,12/3/1986,1
663266133,08/13/2008,5,0,31.29,0,CQA-124355,11/12/2006,515,3000,5,1,9/2/1986,4,09/30/2008,0,17,1,3,11/8/2006,1
871599680,01/21/2008,5,0,10.3,1,BCJ-212187,09/23/1999,103,3000,3,0,03/18/1972,4,07/18/2001,0,47,1,2,02/15/1997,1
222782912,1/11/2008,5,0,16.75,0,UNP-731937,12/5/2000,465,2000,1,1,09/26/1956,4,2/7/1997,0,60,0,1,3/7/1993,1
460376309,10/19/2008,5,1,29.39,0,NKW-783532,5/3/2007,175,500,5,1,04/13/1974,2,12/26/1999,0,36,1,2,12/9/2001,1
246138807,08/14/2008,5,0,9.48,0,NWM-612367,3/7/2005,165,1000,3,1,4/11/1979,5,08/29/2006,0,21,1,2,12/15/1999,1
401156365,09/29/2008,3,1,71,0,GOE-607941,04/13/1959,71,3000,4,1,8/9/1930,1,11/14/1977,1,10,1,2,2/3/1953,1
671737661,3/2/2008,2,0,20.36,0,CBE-120069,03/27/1988,239,2000,3,0,01/18/1954,1,03/20/1992,0,51,0,1,07/14/1977,1
416560205,6/7/2008,3,0,93.82,0,CUA-030257,07/21/1996,216,1000,3,1,05/17/1967,4,10/27/2006,0,179,1,7,4/7/1991,1
63712043,09/21/2008,5,0,18.32,0,NPV-264546,6/8/1988,303,1000,1,0,12/11/1955,2,11/9/1993,0,56,0,1,09/20/1980,1
219206504,02/24/2008,1,0,30.55,0,ZEB-904297,09/20/1985,780,3000,2,0,02/26/1941,3,5/9/1984,0,138,1,3,12/5/1973,0
481083218,09/14/2008,3,1,957,0,CAB-796520,08/26/1988,957,3000,2,1,12/1/1953,2,07/19/1997,0,89,1,2,04/23/1980,1
560461240,08/20/2008,4,1,90,0,YQQ-588406,7/8/1999,90,500,2,0,01/29/1973,4,05/13/1999,0,40,0,2,04/16/1994,1
359608643,1/9/2008,3,0,194.55,0,VWC-930560,3/1/1976,548,2000,4,0,12/8/1939,2,08/24/1999,0,56,1,2,5/12/1972,0
196400753,10/1/2008,2,0,10.16,0,WDB-538080,11/14/1994,104,500,1,1,02/25/1960,5,12/2/2003,0,46,0,1,05/25/1988,1
799312970,6/7/2008,3,0,163.06,0,YOG-118983,10/1/1987,412,3000,3,0,03/26/1937,1,04/25/1991,0,34,1,2,3/1/1983,1
617311092,5/7/2008,2,0,72.1,0,ZKQ-447238,3/1/1995,707,3000,1,0,03/22/1955,5,7/8/2000,0,108,1,2,11/21/1985,1
836195364,10/25/2008,3,0,27.46,1,HVI-786095,4/9/2008,67,1000,1,0,02/15/1986,4,01/16/2008,0,22,1,3,12/23/2006,1
555212510,12/5/2008,1,0,2.62,0,QDI-187193,7/1/2000,68,3000,1,0,04/15/1977,3,09/15/2008,0,31,0,1,5/2/1998,1
510170303,05/23/2008,5,0,70.48,0,YVJ-833510,3/4/1975,1328,3000,2,1,3/10/1939,4,08/22/1990,0,464,0,4,09/17/1968,1
97667044,10/1/2008,2,0,8.12,0,JVP-212249,2/11/2002,141,500,2,1,11/29/1983,1,6/10/2008,0,16,1,4,11/5/2002,0
998426210,07/24/2008,3,0,44.24,1,AHD-699142,10/15/1992,106,3000,5,0,08/28/1964,3,5/11/2005,0,57,0,1,9/8/1983,1
742862178,3/10/2008,4,0,157.07,1,OKT-102128,12/5/1989,364,1000,5,0,1/5/1944,3,08/27/2002,1,61,1,2,8/8/1984,1
172924376,05/23/2008,3,0,79.36,0,TFY-050008,3/12/1981,188,1000,2,0,06/28/1929,3,11/25/2004,1,15,0,1,10/31/1972,1
940104163,3/8/2008,3,0,96.08,0,DCX-168636,02/19/1984,280,1000,1,1,01/24/1949,2,07/31/1999,0,60,0,1,07/18/1972,0
818303051,9/3/2008,4,1,417,0,VYK-355038,10/22/1997,417,2000,1,1,02/26/1962,2,09/28/2002,0,33,1,2,12/23/1989,1
81216539,1/8/2008,1,0,7.22,0,OGV-177131,10/30/1999,138,500,2,1,02/28/1952,2,4/9/1996,0,54,0,1,05/19/1992,1
980252909,5/4/2008,5,0,30.32,1,KZL-912693,05/18/2004,489,3000,5,0,06/18/1974,5,09/13/2008,0,47,1,2,05/23/1999,1
701916992,08/20/2008,1,0,14.95,0,HAA-375442,10/11/2003,277,3000,3,0,09/29/1960,2,10/13/1994,0,51,1,4,05/25/1997,1
462312344,9/5/2008,3,1,78,1,JPA-353329,03/27/1994,78,3000,5,0,5/6/1966,3,5/1/1997,0,91,0,2,10/2/1989,1
977284942,5/7/2008,3,1,874,0,FEH-494751,9/2/2001,874,3000,5,1,05/15/1954,2,10/9/1998,0,152,0,1,2/7/1995,1
814589057,7/1/2008,5,0,19.55,1,JAB-646456,1/1/2008,363,3000,1,0,1/2/1990,2,05/23/2008,0,18,0,1,06/26/2008,1
916294588,8/9/2008,5,0,10.77,0,MZO-056258,05/16/1986,170,1000,4,1,5/8/1934,4,04/15/1994,0,123,1,2,09/18/1976,1
199641303,11/19/2008,5,0,11.45,1,YDP-685564,02/17/2002,114,3000,1,1,06/14/1978,3,4/3/2003,0,30,1,4,01/16/2002,1
500066317,7/6/2008,3,0,24.33,0,EAR-093875,1/6/1988,69,500,4,1,04/23/1961,3,11/8/2002,0,62,1,6,05/18/1985,1
177490117,02/25/2008,3,0,40.35,1,DXG-210983,09/18/1999,103,3000,2,0,6/5/1977,5,5/10/2008,0,58,1,3,09/15/1997,1
251248365,12/10/2008,3,0,115.85,1,IZD-386680,06/23/1996,257,2000,1,1,10/23/1944,1,10/17/1976,1,20,0,1,12/11/1989,1
858798747,06/20/2008,3,0,141.36,0,DTE-218787,4/11/1996,352,3000,4,1,09/15/1962,2,11/14/1992,0,105,1,2,10/9/1988,1
655015149,01/16/2008,5,0,9.78,0,DDK-786729,07/21/1993,283,1000,2,1,07/28/1948,1,05/27/1982,0,115,0,1,11/14/1987,1
254267789,1/12/2008,3,0,427.22,0,LVR-184218,06/24/1988,1109,2000,2,0,6/6/1960,3,8/10/1991,0,143,1,2,05/25/1983,1
135452353,1/7/2008,2,0,22.58,0,UVS-642685,5/8/1988,230,3000,4,1,05/13/1951,3,3/4/1990,0,105,1,3,06/18/1977,0
721642979,12/11/2008,4,1,623,0,YIT-335269,06/19/2004,623,3000,2,0,09/23/1942,1,9/11/2001,0,47,0,1,02/20/1999,1
384921616,05/22/2008,1,0,6.91,0,CUW-749866,08/30/1996,132,1000,2,1,05/20/1967,3,06/29/1995,0,85,1,3,06/29/1989,1
383924013,1/2/2008,5,0,34.17,0,LLA-741615,9/4/2006,519,3000,2,0,04/19/1975,3,9/12/2000,0,49,1,4,07/31/2000,1
818664914,02/17/2008,1,1,10.88,0,ARY-726673,01/15/1991,80,500,3,0,06/28/1961,2,11/16/1991,0,84,1,2,06/30/1981,1
430315051,5/1/2008,1,0,10.71,1,MJN-225270,12/29/2007,264,3000,4,1,10/25/1984,4,5/7/2008,0,79,1,5,4/11/2005,1
46952624,09/26/2008,1,0,5.63,0,YDB-660985,03/30/2008,84,1000,2,0,01/21/1990,2,11/13/2008,0,30,0,1,03/30/2008,1
749647949,09/21/2008,4,1,106,0,TPI-538363,05/31/2005,106,1000,5,1,10/17/1973,2,5/6/2005,0,33,1,4,3/8/2000,1
675025199,11/9/2008,2,0,5.84,0,UTG-275621,05/25/1991,59,500,1,1,1/4/1954,2,09/26/2004,0,44,0,1,6/12/1982,1
309624840,6/4/2008,1,0,5.36,0,BTO-670519,5/9/2007,84,2000,2,0,9/3/1937,1,06/15/1976,1,30,0,1,01/13/2003,0
39257273,8/5/2008,5,0,6.25,0,QCS-534158,05/21/2007,202,1000,2,0,12/22/1969,4,08/29/2007,0,23,0,1,05/15/2002,0
988544421,5/8/2008,2,0,9.59,0,MWN-767139,02/21/2008,65,500,3,1,07/18/1989,2,01/25/2008,0,19,1,4,02/21/2008,1
524285649,05/27/2008,2,0,45.24,0,EDI-262700,06/23/1988,484,1000,1,1,10/14/1933,3,03/31/1998,0,88,1,2,6/9/1977,1
797286689,6/7/2008,1,0,8.43,0,MMO-553937,01/17/1986,106,1000,4,0,6/12/1944,3,04/13/1987,0,77,0,1,01/31/1984,1
910946678,11/20/2008,3,0,46.46,0,FLK-139037,09/20/2008,131,3000,5,1,11/20/1981,4,11/28/2007,0,37,1,2,10/18/2005,1
545377992,2/9/2008,5,0,2.98,1,OBZ-057202,06/29/1980,76,3000,4,1,3/3/1947,5,10/3/2004,0,87,0,1,03/16/1979,0
285427120,02/14/2008,3,0,35.4,0,UAU-833345,7/5/2001,111,500,2,1,3/12/1973,1,12/21/2002,0,19,1,5,5/3/1996,1
782416041,07/31/2008,1,0,68.54,0,KXU-425661,07/24/2007,1438,2000,4,0,6/4/1983,4,10/16/2008,0,43,1,5,5/8/2003,1
495687184,5/11/2008,5,0,47.3,0,SZW-530898,05/13/1989,900,2000,4,1,07/21/1961,3,7/1/1995,0,113,0,1,6/3/1982,1
347270020,10/15/2008,1,0,2.37,0,OHG-435288,07/17/1987,64,1000,4,0,02/22/1948,2,2/12/2002,0,37,1,4,6/1/1982,1
100570938,5/2/2008,5,0,51.54,1,QJQ-616589,7/5/2005,797,3000,2,1,12/12/1981,4,07/22/2007,0,37,0,1,1/10/2003,1
649969339,05/18/2008,5,0,44.66,0,XET-738876,12/30/1984,741,1000,1,1,11/12/1949,2,01/15/1981,0,124,1,2,2/7/1977,1
180579733,11/16/2008,5,0,62.13,0,APF-119837,10/28/1998,1066,3000,1,1,9/2/1966,3,03/19/2005,0,63,1,4,9/2/1992,1
522433493,06/23/2008,1,0,3.25,0,WMG-930763,10/1/2003,85,1000,2,1,11/18/1979,2,12/3/2003,0,16,1,5,04/17/2001,0
908770763,04/29/2008,3,0,20.89,0,HPN-092231,4/6/2000,61,1000,1,0,08/29/1972,3,06/22/2000,0,46,1,3,11/15/1997,1
883371496,5/6/2008,3,0,33.04,0,YVZ-857699,3/6/1997,82,1000,3,1,3/5/1965,4,07/31/2001,0,109,1,2,2/8/1991,1
254818,01/21/2008,1,0,3.23,0,AGB-031666,01/18/2008,64,1000,3,0,07/28/1987,1,07/31/2008,0,17,0,4,7/9/2007,0
422512832,01/27/2008,2,0,33.87,0,RNB-085044,04/19/1990,449,3000,5,1,10/3/1950,2,10/11/1991,0,90,0,1,02/24/1985,1
124298658,07/14/2008,5,1,93.23,0,OYZ-835186,06/25/1981,558,2000,4,1,6/5/1946,1,06/17/2005,0,38,0,2,1/5/1970,0
471571086,07/13/2008,5,0,18.61,0,UCL-538091,02/24/2008,344,1000,3,0,8/10/1989,2,6/10/2008,0,53,1,7,02/24/2008,1
996826481,10/1/2008,2,0,34.34,0,DGW-673369,07/29/2006,383,1000,2,1,9/9/1986,4,11/2/2008,0,30,0,1,02/26/2006,1
971167727,10/17/2008,1,0,12.06,1,PRI-344354,07/21/2004,177,1000,1,0,1/2/1977,2,2/7/2006,0,34,0,1,05/29/1999,1
758927283,10/2/2008,3,0,43.68,0,RMV-805420,06/21/2007,131,3000,5,1,10/11/1987,3,3/6/2008,0,20,0,1,05/17/2007,1
477538404,12/6/2008,5,0,11.52,1,FYC-344738,7/5/1987,159,500,3,0,10/28/1952,4,04/30/1988,0,83,1,2,10/17/1978,1
219328536,07/22/2008,5,0,4.68,0,IZF-565274,6/4/2008,78,500,5,0,12/7/1985,2,12/20/2008,0,21,0,1,6/11/2004,1
677434227,8/4/2008,5,0,16.26,1,FIF-285804,09/22/2003,277,1000,3,1,09/18/1981,1,10/27/2007,0,21,0,1,7/9/2003,1
27221345,02/23/2008,5,0,3.29,1,KTW-698369,12/24/2005,72,1000,2,1,08/14/1974,3,09/28/2006,0,37,1,4,07/25/2000,1
684876197,08/15/2008,1,0,5.17,0,EAA-334659,7/12/1995,219,1000,3,0,10/20/1955,3,09/29/2002,0,32,1,3,04/17/1990,0
720362534,03/19/2008,2,0,124.53,0,SRB-109030,2/9/1988,1140,3000,4,1,05/22/1944,2,10/26/2000,0,43,0,1,8/7/1979,1
411533985,01/24/2008,2,0,23.28,0,OJU-732425,10/21/1997,258,1000,5,1,12/27/1967,2,3/2/2005,0,55,0,1,10/16/1995,1
485412581,02/13/2008,3,0,181.11,1,NLA-500016,12/25/1992,417,3000,5,0,6/2/1932,5,07/15/1978,1,137,1,3,12/25/1987,1
993079592,1/12/2008,1,0,37.1,0,DRC-187594,10/21/1975,603,1000,2,0,04/27/1938,2,10/17/1976,0,157,1,2,04/30/1969,1
321288605,3/3/2008,5,0,34.57,0,APL-037382,3/3/1991,709,1000,2,1,3/12/1957,4,11/7/1987,0,157,1,4,10/26/1985,1
990749511,10/31/2008,2,0,22.18,0,EHN-640086,11/17/1991,280,3000,2,0,04/20/1952,4,2/1/1991,0,162,1,3,07/22/1990,1
263491722,8/10/2008,2,0,8.14,0,BMV-356077,03/28/1976,82,1000,2,0,4/7/1931,5,4/2/1996,0,47,1,2,10/1/1971,1
702107744,5/1/2008,4,0,125.81,0,WIK-489806,08/22/1979,287,2000,2,0,11/30/1929,2,08/29/1979,1,17,1,2,8/11/1965,1
838006617,2/6/2008,4,1,513,0,LYC-233082,6/5/1993,513,1000,4,1,12/31/1967,2,01/14/1991,0,70,0,1,07/15/1992,1
327539472,10/26/2008,2,0,38.96,0,AHV-922841,12/3/1999,397,2000,5,0,4/9/1972,2,12/31/1996,0,54,1,2,02/20/1994,1
902414795,4/1/2008,2,0,16.89,0,SDD-691696,06/30/2007,268,1000,2,0,08/21/1985,3,7/2/2008,0,33,0,1,8/7/2006,1
504925069,03/29/2008,5,0,2.8,0,ZHE-744404,12/11/1995,143,1000,3,0,01/23/1969,2,09/18/1996,0,44,1,4,12/14/1989,1
904528936,04/24/2008,2,0,9.23,0,DRS-969357,08/28/1997,82,1000,2,1,06/25/1966,3,10/30/2005,0,19,1,4,12/27/1989,1
542479420,1/4/2008,1,0,2.23,0,XLT-447275,02/17/2008,55,500,2,1,03/20/1989,2,11/29/2008,0,19,0,3,02/17/2008,1
430218821,04/18/2008,1,1,10.46,0,NNX-188667,02/24/2004,88,500,3,1,08/24/1980,2,12/14/2000,0,27,0,1,2/7/2000,1
436388955,1/5/2008,2,0,44.76,1,LOO-233003,12/16/2001,338,1000,4,1,10/17/1954,4,06/27/1998,0,112,0,1,3/9/1995,1
416409431,01/19/2008,1,0,2.2,0,CUL-774170,10/31/1987,85,500,4,1,01/29/1960,3,11/16/1999,0,72,1,5,10/29/1986,1
257319873,01/28/2008,3,0,56.61,1,HWU-006728,3/4/1997,152,3000,4,1,10/20/1969,3,03/27/1998,0,69,0,2,10/14/1995,1
696191071,12/6/2008,1,0,49.71,0,KDB-870148,08/18/1986,1029,3000,1,1,1/4/1949,1,11/18/1998,0,35,0,2,1/10/1975,1
211918767,11/23/2008,4,1,978,0,XLR-059286,3/1/1992,978,3000,5,0,01/16/1959,1,1/4/1994,0,63,0,1,11/11/1983,1
578748224,9/7/2008,1,0,4.8,0,RKG-118094,12/20/2001,67,500,1,0,1/12/1969,3,4/11/2006,0,33,1,5,02/21/1995,1
727156572,9/8/2008,1,0,2.16,0,OCQ-561253,3/10/2007,75,500,1,1,05/16/1987,3,10/16/2008,0,33,1,4,02/15/2007,1
739775310,02/18/2008,4,1,130,0,GZF-835788,01/21/2006,130,500,4,1,6/4/1986,4,07/30/2008,0,42,0,1,12/28/2005,1
671555580,05/14/2008,5,0,2.57,1,CHZ-904574,09/27/2004,56,500,4,0,6/9/1978,3,12/14/2007,0,25,1,5,12/18/1999,1
715857545,02/23/2008,1,1,19.41,0,KJI-421730,02/17/2008,131,500,1,1,11/30/1988,3,05/16/2008,0,22,1,3,07/31/2007,1
779924618,03/22/2008,4,0,22.79,0,JMB-055143,04/14/1997,59,1000,1,0,08/16/1960,4,2/5/2007,0,32,1,4,11/8/1989,1
599503303,6/8/2008,3,0,22,0,LHN-623852,07/22/1979,60,1000,2,0,03/23/1936,2,6/1/1991,1,9,1,2,01/14/1971,1
975612637,04/20/2008,3,0,37.01,1,XUG-988889,07/27/2007,99,1000,4,1,12/31/1984,4,8/4/2008,0,33,0,1,06/20/2005,1
743150090,8/2/2008,4,1,443,0,ENQ-126321,12/19/2004,443,1000,1,1,09/27/1956,2,4/10/1998,0,34,0,1,01/31/1999,1
578508537,06/20/2008,1,0,2.39,0,EVR-864407,07/31/1996,133,2000,3,0,11/27/1944,4,06/25/1994,0,114,1,2,05/13/1993,1
122227327,08/14/2008,3,0,75.48,0,TBK-728358,07/29/1977,159,3000,2,0,4/11/1951,2,12/24/2004,0,49,0,1,8/9/1970,1
61876751,04/30/2008,5,0,8.2,0,JFQ-027281,03/26/1999,309,1000,3,0,09/26/1967,4,03/27/2002,0,112,1,5,08/15/1993,1
173344471,03/29/2008,3,0,191.75,0,YPR-734417,03/14/2003,475,3000,5,0,12/13/1970,5,05/26/2004,0,148,0,1,6/6/1997,1
236238568,01/15/2008,3,0,77.14,0,IVE-438515,11/5/2007,187,1000,2,1,04/24/1979,2,06/30/2007,0,38,0,2,5/3/2007,1
674825470,10/28/2008,2,0,21.83,0,KKC-380444,4/2/1974,148,2000,3,0,10/21/1931,4,02/28/1997,1,10,1,2,11/2/1969,1
72961230,01/20/2008,2,0,26.34,0,ROF-096358,6/4/1977,244,1000,1,0,3/11/1934,3,09/15/1966,1,92,1,2,6/6/1966,1
678579408,6/2/2008,3,0,45.31,1,MGX-807664,12/17/1997,108,1000,1,0,12/28/1969,2,01/29/1999,0,59,1,2,01/24/1993,1
565950111,09/26/2008,4,1,324,1,WKI-019538,2/10/1994,324,3000,3,0,10/16/1945,1,9/4/1985,0,60,0,1,12/20/1991,1
23079103,03/18/2008,2,0,8.09,0,LWS-808201,6/1/2008,71,500,3,0,3/6/1987,3,02/27/2008,0,26,0,1,05/28/2007,0
112444934,05/26/2008,1,0,11.68,0,PQF-192389,03/13/2008,125,1000,1,1,3/2/1990,2,4/4/2008,0,13,1,7,03/13/2008,1
908086277,01/24/2008,1,0,9.82,0,LUI-558015,10/7/1984,139,1000,5,0,10/11/1937,5,03/27/1985,1,34,1,5,7/6/1972,1
261471915,7/2/2008,1,0,5.41,0,UOD-963647,12/23/1993,137,1000,1,0,02/19/1965,1,6/5/2001,0,40,1,4,03/21/1985,1
67315815,07/30/2008,3,0,46.6,0,EFY-480740,3/11/1997,110,500,3,0,12/7/1968,2,8/2/2002,0,22,1,3,9/3/1996,1
652136784,09/26/2008,5,0,5.36,1,RCY-534567,02/27/2007,114,2000,3,0,02/19/1976,2,10/27/2006,0,44,0,1,12/16/2001,1
529922409,08/20/2008,5,0,27.31,0,SLI-621643,08/14/1989,457,3000,2,0,9/9/1954,2,10/22/1977,0,255,1,2,2/3/1982,1
24761697,05/19/2008,2,0,8.93,0,HYK-067254,06/27/2004,106,1000,4,1,12/5/1979,4,06/20/2007,0,57,1,6,12/12/2003,1
601186988,7/1/2008,4,1,54,1,SMH-532989,2/1/2008,54,1000,5,0,06/13/1990,2,09/18/2008,0,18,0,1,05/16/2008,1
946677645,12/6/2008,5,1,20.44,0,TTR-638167,10/18/1986,146,1000,3,1,03/20/1948,1,05/25/1989,0,47,0,1,2/9/1981,1
821369548,3/9/2008,1,0,4.82,0,XVM-741034,10/30/1990,199,3000,1,0,10/24/1944,3,12/1/1997,0,34,1,2,09/16/1985,1
997946298,08/14/2008,1,0,19.62,0,WPF-340816,11/4/1993,407,2000,2,0,02/20/1972,4,12/26/2002,0,53,1,3,02/14/1992,1
3888097,10/10/2008,1,0,9.3,0,QGY-836447,01/22/1988,186,1000,1,1,03/21/1952,4,05/27/1996,0,71,1,2,10/31/1981,1
404038568,09/15/2008,5,0,2.22,0,SJY-301421,9/1/1979,87,1000,1,1,5/6/1933,1,04/19/1984,1,10,0,1,10/13/1969,1
874107378,4/10/2008,1,0,4.68,0,JZF-355332,09/29/1972,75,1000,1,1,9/10/1934,4,10/3/1994,0,23,1,2,7/2/1965,1
657449271,09/25/2008,5,0,10.8,0,XEJ-124201,04/21/2008,254,3000,3,0,08/25/1990,2,01/17/2008,0,32,0,2,04/21/2008,1
760461927,9/11/2008,1,0,2.53,0,OXX-384729,04/18/1975,72,1000,4,0,05/31/1929,1,05/29/1995,1,9,1,2,04/15/1966,1
